Leslie Knope,writes,3
Leslie Knope,journal,7
Leslie Knope,washington,15
Leslie Knope,post,2
Leslie Knope,classic,10
Leslie Knope,strategy,8
Leslie Knope,kill,15
Leslie Knope,feed,2
Leslie Knope,beginning,10
Leslie Knope,projects,8
Leslie Knope,vulnerable,2
Leslie Knope,momentum,6
Leslie Knope,alive,7
Leslie Knope,itll,11
Leslie Knope,die,9
Leslie Knope,tucker,2
Leslie Knope,graffiti,3
Leslie Knope,removal,2
Leslie Knope,ran,9
Leslie Knope,steam,2
Leslie Knope,removed,3
Leslie Knope,five,45
Leslie Knope,cartoon,2
Leslie Knope,penises,2
Leslie Knope,shut,21
Leslie Knope,due,16
Leslie Knope,lack,3
Leslie Knope,funding,7
Leslie Knope,haunted,3
Leslie Knope,remaining,3
Leslie Knope,penis,9
Leslie Knope,particular,2
Leslie Knope,gets,27
Leslie Knope,vital,1
Leslie Knope,follow,6
Leslie Knope,rules,22
Leslie Knope,media,8
Leslie Knope,rule,10
Leslie Knope,number,28
Leslie Knope,stay,62
Leslie Knope,message,18
Leslie Knope,again,72
Leslie Knope,important,58
Leslie Knope,bye,19
Leslie Knope,buy,24
Leslie Knope,cup,4
Leslie Knope,coffee,18
Leslie Knope,jjs,18
Leslie Knope,diner,16
Leslie Knope,unofficial,1
Leslie Knope,place,62
Leslie Knope,pawnees,29
Leslie Knope,political,17
Leslie Knope,elite,2
Leslie Knope,basically,18
Leslie Knope,run,61
Leslie Knope,hoping,15
Leslie Knope,pick,18
Leslie Knope,brain,5
Leslie Knope,interview,25
Leslie Knope,count,5
Leslie Knope,smear,1
Leslie Knope,discussion,7
Leslie Knope,topics,5
Leslie Knope,opening,12
Leslie Knope,gambit,2
Leslie Knope,silent,1
Leslie Knope,k,1
Leslie Knope,tour,10
Leslie Knope,building,21
Leslie Knope,um,42
Leslie Knope,thirty,1
Leslie Knope,insane,21
Leslie Knope,intense,6
Leslie Knope,ears,2
Leslie Knope,ringing,3
Leslie Knope,malwaetweep,7
Leslie Knope,familiar,4
Leslie Knope,written,6
Leslie Knope,indepth,1
Leslie Knope,raccoon,7
Leslie Knope,problem,35
